Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[Wait] UntilRemainInPlaceEnded,Wait for event(s) ended. Releasing token from Wait step.
9.74561004620664,Bestellung.83,Worker1[1],8.OnMoveRequestAccepted,[End],Process 'Worker1[1].OnMoveRequestAccepted' execution ended.
9.74561004620664,Bestellung.83,Magherita,1.OnEnteredInputBuffer,[Seize] SecondaryResources,Object 'Bestellung.83' completed seize of '1' resource(s) of resource type '[Specific] Worker1'.
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[Decide] IfParked,Token sent to 'True' exit.
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'Worker1[1].IgnoreVisitingCurrentNode' the value '1'. Previous value was '0'.
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[UnPark] Worker,Entity 'Worker1[1]' transferring from '[Station] WorkerHome.ParkingStation' into node 'WorkerHome'.
9.74561004620664,Worker1[1],WorkerHome,8.OnEntered,[Begin],Process 'WorkerHome.OnEntered' execution started.
9.74561004620664,Worker1[1],WorkerHome,8.OnEntered,[Fire] EnteredEvent,Firing event 'WorkerHome.Entered'.
9.74561004620664,Worker1[1],WorkerHome,8.OnEntered,[VisitNode] Entity,Executing process 'Worker1[1].OnVisitingNode'.
9.74561004620664,Worker1[1],Worker1[1],2.OnVisitingNode,[Begin],Process 'Worker1[1].OnVisitingNode' execution started.
9.74561004620664,Worker1[1],Worker1[1],2.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
9.74561004620664,Worker1[1],Worker1[1],2.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
9.74561004620664,Worker1[1],Worker1[1],2.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
9.74561004620664,Worker1[1],Worker1[1],2.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
9.74561004620664,Worker1[1],Worker1[1],2.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'Worker1[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '1'.
9.74561004620664,Worker1[1],Worker1[1],2.OnVisitingNode,[End],Process 'Worker1[1].OnVisitingNode' execution ended.
9.74561004620664,Worker1[1],WorkerHome,8.OnEntered,[Transfer] ToOutboundLink,Entity 'Worker1[1]' could not find a followable travel path from starting location '[Node] WorkerHome' to destination location 'Input@Magherita' using assigned network 'Global'.
9.74561004620664,Worker1[1],WorkerHome,8.OnEntered,[Transfer] ToOutboundLink,Entity 'Worker1[1]' failed to initiate transfer from '[Node] WorkerHome' to an outbound link.
9.74561004620664,Worker1[1],WorkerHome,8.OnEntered,[Transfer] ToFreeSpace,Entity 'Worker1[1]' initiating transfer from '[Node] WorkerHome' into free space of facility 'Model'.
9.74561004620664,Worker1[1],WorkerHome,2.OnExited,[Begin],Process 'WorkerHome.OnExited' execution started.
9.74561004620664,Worker1[1],WorkerHome,2.OnExited,[Fire] ExitedEvent,Firing event 'WorkerHome.Exited'.
9.74561004620664,Worker1[1],WorkerHome,2.OnExited,[End],Process 'WorkerHome.OnExited' execution ended.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Begin],Process 'Worker1[1].OnEnteredFreeSpace' execution started.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'Worker1[1].FreeSpaceSteeringToken.6.EnteredFreeSpaceFromNode' the value '1'. Previous value was '0'.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'Worker1[1].FreeSpaceSteeringToken.6.DestinationNode' the value 'Input@Magherita'. Previous value was 'Nothing'.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'FreeSpaceSteeringToken.DestinationNode != Nothing'.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[SetNode] NextDestination,Assigning entity ‘Worker1[1]’ destination node the value ‘Input@Magherita’.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'Worker1[1]' starting free space travel movement to coordinates 'X=5.5 Y=0 Z=-4' Meters.
9.74561004620664,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Setting movement rate of entity 'Worker1[1]' to desired maximum value '3600' Meters per Hour.
9.74561004620664,Worker1[1],Worker1[1],13.OnVisitingNode,[End],Process 'Worker1[1].OnVisitingNode' execution ended.
9.74561004620664,Worker1[1],WorkerHome,8.OnEntered,[End],Process 'WorkerHome.OnEntered' execution ended.
9.74561004620664,Worker1[1],WorkerHome,7.OnEntered,[End],Process 'WorkerHome.OnEntered' execution ended.
9.748391294039209,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'Worker1[1]' finished free space travel movement to coordinates 'X=5.5 Y=0 Z=-4' Meters.
9.748391294039209,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Setting movement rate of entity 'Worker1[1]' to desired ending value '0' Meters per Hour.
9.748391294039209,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'Worker1[1]' transferring from '[FreeSpace] Model' into node 'Input@Magherita'.
9.748391294039209,Worker1[1],Input@Magherita,7.OnEntered,[Begin],Process 'Input@Magherita.OnEntered' execution started.
9.748391294039209,Worker1[1],Input@Magherita,7.OnEntered,[Fire] EnteredEvent,Firing event 'Input@Magherita.Entered'.
9.748391294039209,Worker1[1],Input@Magherita,7.OnEntered,[VisitNode] Entity,Executing process 'Worker1[1].OnVisitingNode'.
9.748391294039209,Worker1[1],Worker1[1],8.OnVisitingNode,[Begin],Process 'Worker1[1].OnVisitingNode' execution started.
